Date,City,City_Code,Capture_Timestamp,Capture_Label,Captured_At,Latitude,Longitude,Day_of_Week,Is_Weekend,Temperature_Max_C,Temperature_Min_C,Temperature_Mean_C,Apparent_Temperature_Max_C,Apparent_Temperature_Min_C,Precipitation_Sum_MM,Rain_Sum_MM,Precipitation_Hours,Wind_Speed_Max_KMH,Wind_Gusts_Max_KMH,Wind_Direction_Dominant_Deg,Weather_Code,Weather_Source,Holiday_Names,Holiday_Types,Holiday_Regions,Holiday_Sources,Is_Holiday,Slot_Temperature_C,Slot_Humidity_Percent,Slot_Precipitation_Probability_Percent,Slot_Wind_Speed_KMH,Slot_Weather_Code,Slot_Condition_Text,Capture_Source
2026-07-08,Kolkata,CCU,2026-07-08T09:00:00+05:30,morning,,22.5726,88.3639,Wednesday,false,32.7,27.5,29.5,38.3,32.4,9.7,4.2,16.0,14.8,40.0,196,96,open-meteo-historical-forecast,,,,,false,31.5,74,60,14.1,51,light_drizzle,open-meteo-historical-hourly-backfill
2026-07-08,Kolkata,CCU,2026-07-08T17:00:00+05:30,late_afternoon,,22.5726,88.3639,Wednesday,false,32.7,27.5,29.5,38.3,32.4,9.7,4.2,16.0,14.8,40.0,196,96,open-meteo-historical-forecast,,,,,false,29.9,87,88,10.3,51,light_drizzle,open-meteo-historical-hourly-backfill
2026-07-08,Pune,PNQ,2026-07-08T09:00:00+05:30,morning,,18.5204,73.8567,Wednesday,false,25.9,23.3,24.4,28.9,24.6,45.2,21.6,17.0,28.2,59.0,262,95,open-meteo-historical-forecast,,,,,false,25.0,85,99,20.6,3,overcast,open-meteo-historical-hourly-backfill
2026-07-08,Pune,PNQ,2026-07-08T17:00:00+05:30,late_afternoon,,18.5204,73.8567,Wednesday,false,25.9,23.3,24.4,28.9,24.6,45.2,21.6,17.0,28.2,59.0,262,95,open-meteo-historical-forecast,,,,,false,25.2,84,69,17.0,51,light_drizzle,open-meteo-historical-hourly-backfill
2026-07-08,Ahmedabad,AMD,2026-07-08T09:00:00+05:30,morning,,23.0225,72.5714,Wednesday,false,33.1,27.4,30.1,38.6,33.7,0.3,0.2,3.0,14.4,40.0,236,51,open-meteo-historical-forecast,,,,,false,29.6,82,16,11.1,3,overcast,open-meteo-historical-hourly-backfill
2026-07-08,Ahmedabad,AMD,2026-07-08T17:00:00+05:30,late_afternoon,,23.0225,72.5714,Wednesday,false,33.1,27.4,30.1,38.6,33.7,0.3,0.2,3.0,14.4,40.0,236,51,open-meteo-historical-forecast,,,,,false,32.8,67,2,10.6,51,light_drizzle,open-meteo-historical-hourly-backfill
2026-07-08,Surat,STV,2026-07-08T09:00:00+05:30,morning,,21.1702,72.8311,Wednesday,false,30.5,26.7,28.4,35.9,32.4,30.6,21.8,16.0,19.7,46.8,249,95,open-meteo-historical-forecast,,,,,false,27.3,94,95,11.7,55,dense_drizzle,open-meteo-historical-hourly-backfill
2026-07-08,Surat,STV,2026-07-08T17:00:00+05:30,late_afternoon,,21.1702,72.8311,Wednesday,false,30.5,26.7,28.4,35.9,32.4,30.6,21.8,16.0,19.7,46.8,249,95,open-meteo-historical-forecast,,,,,false,30.3,81,22,19.5,3,overcast,open-meteo-historical-hourly-backfill
2026-07-08,Visakhapatnam,VTZ,2026-07-08T09:00:00+05:30,morning,,17.6868,83.2185,Wednesday,false,33.1,26.9,29.5,38.2,32.3,0.2,0.2,2.0,21.0,50.4,215,51,open-meteo-historical-forecast,,,,,false,31.5,65,0,19.2,2,partly_cloudy,open-meteo-historical-hourly-backfill
2026-07-08,Visakhapatnam,VTZ,2026-07-08T17:00:00+05:30,late_afternoon,,17.6868,83.2185,Wednesday,false,33.1,26.9,29.5,38.2,32.3,0.2,0.2,2.0,21.0,50.4,215,51,open-meteo-historical-forecast,,,,,false,29.5,75,4,16.7,3,overcast,open-meteo-historical-hourly-backfill
2026-07-08,Jaipur,JAI,2026-07-08T09:00:00+05:30,morning,,26.9124,75.7873,Wednesday,false,32.1,25.3,28.6,36.0,30.4,4.2,2.3,8.0,13.8,36.7,343,80,open-meteo-historical-forecast,,,,,false,29.6,70,41,11.3,51,light_drizzle,open-meteo-historical-hourly-backfill
2026-07-08,Jaipur,JAI,2026-07-08T17:00:00+05:30,late_afternoon,,26.9124,75.7873,Wednesday,false,32.1,25.3,28.6,36.0,30.4,4.2,2.3,8.0,13.8,36.7,343,80,open-meteo-historical-forecast,,,,,false,29.5,75,47,7.6,3,overcast,open-meteo-historical-hourly-backfill
2026-07-08,Kochi,COK,2026-07-08T09:00:00+05:30,morning,,9.9312,76.2673,Wednesday,false,29.5,24.2,26.4,37.8,28.6,31.0,8.8,20.0,15.1,40.3,326,95,open-meteo-historical-forecast,,,,,false,25.6,97,99,9.6,81,moderate_rain_showers,open-meteo-historical-hourly-backfill
2026-07-08,Kochi,COK,2026-07-08T17:00:00+05:30,late_afternoon,,9.9312,76.2673,Wednesday,false,29.5,24.2,26.4,37.8,28.6,31.0,8.8,20.0,15.1,40.3,326,95,open-meteo-historical-forecast,,,,,false,27.3,85,88,15.1,51,light_drizzle,open-meteo-historical-hourly-backfill
2026-07-08,Chandigarh,IXC,2026-07-08T09:00:00+05:30,morning,,30.7333,76.7794,Wednesday,false,29.7,25.7,27.7,36.0,31.7,5.9,3.0,9.0,13.2,29.2,139,96,open-meteo-historical-forecast,,,,,false,28.4,84,86,13.0,51,light_drizzle,open-meteo-historical-hourly-backfill
2026-07-08,Chandigarh,IXC,2026-07-08T17:00:00+05:30,late_afternoon,,30.7333,76.7794,Wednesday,false,29.7,25.7,27.7,36.0,31.7,5.9,3.0,9.0,13.2,29.2,139,96,open-meteo-historical-forecast,,,,,false,29.3,80,65,1.5,3,overcast,open-meteo-historical-hourly-backfill
2026-07-08,Indore,IDR,2026-07-08T09:00:00+05:30,morning,,22.7196,75.8577,Wednesday,false,28.1,23.2,25.3,31.8,25.2,17.9,10.7,19.0,20.3,46.8,273,95,open-meteo-historical-forecast,,,,,false,26.2,84,88,13.4,3,overcast,open-meteo-historical-hourly-backfill
2026-07-08,Indore,IDR,2026-07-08T17:00:00+05:30,late_afternoon,,22.7196,75.8577,Wednesday,false,28.1,23.2,25.3,31.8,25.2,17.9,10.7,19.0,20.3,46.8,273,95,open-meteo-historical-forecast,,,,,false,26.0,89,67,15.5,3,overcast,open-meteo-historical-hourly-backfill
2026-07-08,Lucknow,LKO,2026-07-08T09:00:00+05:30,morning,,26.8467,80.9462,Wednesday,false,31.9,26.7,28.6,37.5,31.3,25.5,6.4,21.0,20.0,47.9,121,96,open-meteo-historical-forecast,,,,,false,31.4,70,70,18.5,3,overcast,open-meteo-historical-hourly-backfill
2026-07-08,Lucknow,LKO,2026-07-08T17:00:00+05:30,late_afternoon,,26.8467,80.9462,Wednesday,false,31.9,26.7,28.6,37.5,31.3,25.5,6.4,21.0,20.0,47.9,121,96,open-meteo-historical-forecast,,,,,false,29.6,82,84,15.2,51,light_drizzle,open-meteo-historical-hourly-backfill
2026-07-09,Mumbai,BOM,2026-07-09T09:00:00+05:30,morning,,19.076,72.8777,Thursday,false,29.2,26.8,28.2,33.3,30.9,4.0,1.4,19.0,20.7,47.5,242,95,open-meteo-historical-forecast,,,,,false,28.3,85,94,20.1,51,light_drizzle,open-meteo-historical-hourly-backfill
2026-07-09,Mumbai,BOM,2026-07-09T17:00:00+05:30,late_afternoon,,19.076,72.8777,Thursday,false,29.2,26.8,28.2,33.3,30.9,4.0,1.4,19.0,20.7,47.5,242,95,open-meteo-historical-forecast,,,,,false,29.0,81,100,18.3,95,thunderstorm,open-meteo-historical-hourly-backfill
2026-07-09,Delhi,DEL,2026-07-09T09:00:00+05:30,morning,,28.7041,77.1025,Thursday,false,29.3,25.3,26.6,34.1,29.6,58.2,39.8,14.0,14.8,34.6,353,95,open-meteo-historical-forecast,,,,,false,25.7,93,98,14.2,82,violent_rain_showers,open-meteo-historical-hourly-backfill
2026-07-09,Delhi,DEL,2026-07-09T17:00:00+05:30,late_afternoon,,28.7041,77.1025,Thursday,false,29.3,25.3,26.6,34.1,29.6,58.2,39.8,14.0,14.8,34.6,353,95,open-meteo-historical-forecast,,,,,false,28.9,77,47,13.4,3,overcast,open-meteo-historical-hourly-backfill
2026-07-09,Bengaluru,BLR,2026-07-09T09:00:00+05:30,morning,,12.9716,77.5946,Thursday,false,29.6,21.2,24.6,30.3,22.7,0.8,0.6,5.0,19.8,50.8,257,51,open-meteo-historical-forecast,,,,,false,25.9,66,21,19.1,51,light_drizzle,open-meteo-historical-hourly-backfill
2026-07-09,Bengaluru,BLR,2026-07-09T17:00:00+05:30,late_afternoon,,12.9716,77.5946,Thursday,false,29.6,21.2,24.6,30.3,22.7,0.8,0.6,5.0,19.8,50.8,257,51,open-meteo-historical-forecast,,,,,false,27.3,57,22,15.1,51,light_drizzle,open-meteo-historical-hourly-backfill
2026-07-09,Hyderabad,HYD,2026-07-09T09:00:00+05:30,morning,,17.385,78.4867,Thursday,false,31.6,24.1,27.2,34.1,26.4,0.6,0.4,5.0,19.3,47.5,260,51,open-meteo-historical-forecast,,,,,false,26.1,80,56,14.0,2,partly_cloudy,open-meteo-historical-hourly-backfill
2026-07-09,Hyderabad,HYD,2026-07-09T17:00:00+05:30,late_afternoon,,17.385,78.4867,Thursday,false,31.6,24.1,27.2,34.1,26.4,0.6,0.4,5.0,19.3,47.5,260,51,open-meteo-historical-forecast,,,,,false,30.3,58,25,12.1,51,light_drizzle,open-meteo-historical-hourly-backfill
2026-07-09,Chennai,MAA,2026-07-09T09:00:00+05:30,morning,,13.0827,80.2707,Thursday,false,37.8,28.1,32.1,42.9,33.3,5.2,3.6,9.0,16.6,41.0,218,95,open-meteo-historical-forecast,,,,,false,34.2,47,0,12.5,2,partly_cloudy,open-meteo-historical-hourly-backfill
2026-07-09,Chennai,MAA,2026-07-09T17:00:00+05:30,late_afternoon,,13.0827,80.2707,Thursday,false,37.8,28.1,32.1,42.9,33.3,5.2,3.6,9.0,16.6,41.0,218,95,open-meteo-historical-forecast,,,,,false,29.3,80,96,9.9,51,light_drizzle,open-meteo-historical-hourly-backfill
2026-07-09,Kolkata,CCU,2026-07-09T09:00:00+05:30,morning,,22.5726,88.3639,Thursday,false,29.2,26.3,28.0,35.5,31.8,40.9,12.3,17.0,17.4,45.7,198,96,open-meteo-historical-forecast,,,,,false,27.9,94,100,12.0,53,moderate_drizzle,open-meteo-historical-hourly-backfill
2026-07-09,Kolkata,CCU,2026-07-09T17:00:00+05:30,late_afternoon,,22.5726,88.3639,Thursday,false,29.2,26.3,28.0,35.5,31.8,40.9,12.3,17.0,17.4,45.7,198,96,open-meteo-historical-forecast,,,,,false,29.2,85,98,9.4,55,dense_drizzle,open-meteo-historical-hourly-backfill
2026-07-09,Pune,PNQ,2026-07-09T09:00:00+05:30,morning,,18.5204,73.8567,Thursday,false,28.3,23.4,25.2,31.2,25.9,0.6,0.2,5.0,21.6,50.0,255,51,open-meteo-historical-forecast,,,,,false,26.1,78,18,21.6,51,light_drizzle,open-meteo-historical-hourly-backfill
2026-07-09,Pune,PNQ,2026-07-09T17:00:00+05:30,late_afternoon,,18.5204,73.8567,Thursday,false,28.3,23.4,25.2,31.2,25.9,0.6,0.2,5.0,21.6,50.0,255,51,open-meteo-historical-forecast,,,,,false,26.4,77,20,17.5,2,partly_cloudy,open-meteo-historical-hourly-backfill
2026-07-09,Ahmedabad,AMD,2026-07-09T09:00:00+05:30,morning,,23.0225,72.5714,Thursday,false,35.3,27.5,30.8,39.1,32.0,0.3,0.1,2.0,15.3,42.1,231,51,open-meteo-historical-forecast,,,,,false,30.0,72,0,11.4,51,light_drizzle,open-meteo-historical-hourly-backfill
2026-07-09,Ahmedabad,AMD,2026-07-09T17:00:00+05:30,late_afternoon,,23.0225,72.5714,Thursday,false,35.3,27.5,30.8,39.1,32.0,0.3,0.1,2.0,15.3,42.1,231,51,open-meteo-historical-forecast,,,,,false,34.8,51,0,8.7,1,mainly_clear,open-meteo-historical-hourly-backfill
2026-07-09,Surat,STV,2026-07-09T09:00:00+05:30,morning,,21.1702,72.8311,Thursday,false,31.6,27.0,29.1,36.6,32.1,1.4,0.6,8.0,23.6,56.2,233,95,open-meteo-historical-forecast,,,,,false,29.1,84,72,18.8,51,light_drizzle,open-meteo-historical-hourly-backfill
2026-07-09,Surat,STV,2026-07-09T17:00:00+05:30,late_afternoon,,21.1702,72.8311,Thursday,false,31.6,27.0,29.1,36.6,32.1,1.4,0.6,8.0,23.6,56.2,233,95,open-meteo-historical-forecast,,,,,false,30.2,79,2,23.6,1,mainly_clear,open-meteo-historical-hourly-backfill
2026-07-09,Visakhapatnam,VTZ,2026-07-09T09:00:00+05:30,morning,,17.6868,83.2185,Thursday,false,32.3,26.7,29.7,38.6,31.9,0.8,0.7,5.0,19.0,46.1,222,51,open-meteo-historical-forecast,,,,,false,31.1,74,19,13.6,3,overcast,open-meteo-historical-hourly-backfill
2026-07-09,Visakhapatnam,VTZ,2026-07-09T17:00:00+05:30,late_afternoon,,17.6868,83.2185,Thursday,false,32.3,26.7,29.7,38.6,31.9,0.8,0.7,5.0,19.0,46.1,222,51,open-meteo-historical-forecast,,,,,false,30.8,74,24,9.9,3,overcast,open-meteo-historical-hourly-backfill
2026-07-09,Jaipur,JAI,2026-07-09T09:00:00+05:30,morning,,26.9124,75.7873,Thursday,false,33.5,26.2,29.3,38.2,30.8,0.4,0.3,4.0,14.8,36.7,279,51,open-meteo-historical-forecast,,,,,false,30.3,68,0,9.7,3,overcast,open-meteo-historical-hourly-backfill
2026-07-09,Jaipur,JAI,2026-07-09T17:00:00+05:30,late_afternoon,,26.9124,75.7873,Thursday,false,33.5,26.2,29.3,38.2,30.8,0.4,0.3,4.0,14.8,36.7,279,51,open-meteo-historical-forecast,,,,,false,32.7,56,49,11.3,51,light_drizzle,open-meteo-historical-hourly-backfill
2026-07-09,Kochi,COK,2026-07-09T09:00:00+05:30,morning,,9.9312,76.2673,Thursday,false,29.2,24.3,27.1,34.2,29.3,27.1,8.9,20.0,20.9,44.6,325,95,open-meteo-historical-forecast,,,,,false,26.7,90,94,9.4,53,moderate_drizzle,open-meteo-historical-hourly-backfill
2026-07-09,Kochi,COK,2026-07-09T17:00:00+05:30,late_afternoon,,9.9312,76.2673,Thursday,false,29.2,24.3,27.1,34.2,29.3,27.1,8.9,20.0,20.9,44.6,325,95,open-meteo-historical-forecast,,,,,false,28.7,79,24,14.8,3,overcast,open-meteo-historical-hourly-backfill
2026-07-09,Chandigarh,IXC,2026-07-09T09:00:00+05:30,morning,,30.7333,76.7794,Thursday,false,27.2,25.6,26.5,34.3,31.6,28.8,20.9,16.0,8.8,21.2,349,96,open-meteo-historical-forecast,,,,,false,26.6,95,83,2.3,55,dense_drizzle,open-meteo-historical-hourly-backfill
2026-07-09,Chandigarh,IXC,2026-07-09T17:00:00+05:30,late_afternoon,,30.7333,76.7794,Thursday,false,27.2,25.6,26.5,34.3,31.6,28.8,20.9,16.0,8.8,21.2,349,96,open-meteo-historical-forecast,,,,,false,26.6,90,80,2.2,80,slight_rain_showers,open-meteo-historical-hourly-backfill
2026-07-09,Indore,IDR,2026-07-09T09:00:00+05:30,morning,,22.7196,75.8577,Thursday,false,29.7,23.4,26.4,31.5,25.9,3.7,3.0,8.0,19.6,49.0,256,55,open-meteo-historical-forecast,,,,,false,25.2,93,80,16.8,51,light_drizzle,open-meteo-historical-hourly-backfill
2026-07-09,Indore,IDR,2026-07-09T17:00:00+05:30,late_afternoon,,22.7196,75.8577,Thursday,false,29.7,23.4,26.4,31.5,25.9,3.7,3.0,8.0,19.6,49.0,256,55,open-meteo-historical-forecast,,,,,false,28.8,66,2,18.4,3,overcast,open-meteo-historical-hourly-backfill
2026-07-09,Lucknow,LKO,2026-07-09T09:00:00+05:30,morning,,26.8467,80.9462,Thursday,false,31.2,26.1,28.1,37.6,31.5,19.8,7.8,21.0,14.7,35.3,143,96,open-meteo-historical-forecast,,,,,false,28.0,90,100,10.9,51,light_drizzle,open-meteo-historical-hourly-backfill
2026-07-09,Lucknow,LKO,2026-07-09T17:00:00+05:30,late_afternoon,,26.8467,80.9462,Thursday,false,31.2,26.1,28.1,37.6,31.5,19.8,7.8,21.0,14.7,35.3,143,96,open-meteo-historical-forecast,,,,,false,28.7,85,69,1.5,3,overcast,open-meteo-historical-hourly-backfill
2026-07-10,Mumbai,BOM,2026-07-10T09:00:00+05:30,morning,,19.076,72.8777,Friday,false,30.2,26.7,28.4,36.0,30.7,3.2,0.6,18.0,18.0,44.6,246,95,open-meteo-historical-forecast,,,,,false,28.7,83,84,16.6,51,light_drizzle,open-meteo-historical-hourly-backfill
2026-07-10,Mumbai,BOM,2026-07-10T17:00:00+05:30,late_afternoon,,19.076,72.8777,Friday,false,30.2,26.7,28.4,36.0,30.7,3.2,0.6,18.0,18.0,44.6,246,95,open-meteo-historical-forecast,,,,,false,29.1,81,53,15.1,95,thunderstorm,open-meteo-historical-hourly-backfill
2026-07-10,Delhi,DEL,2026-07-10T09:00:00+05:30,morning,,28.7041,77.1025,Friday,false,33.5,25.3,29.4,39.5,30.5,0.8,0.8,3.0,10.9,38.2,330,53,open-meteo-historical-forecast,,,,,false,29.9,78,30,10.6,3,overcast,open-meteo-historical-hourly-backfill
2026-07-10,Delhi,DEL,2026-07-10T17:00:00+05:30,late_afternoon,,28.7041,77.1025,Friday,false,33.5,25.3,29.4,39.5,30.5,0.8,0.8,3.0,10.9,38.2,330,53,open-meteo-historical-forecast,,,,,false,32.4,61,2,5.4,0,clear,open-meteo-historical-hourly-backfill
2026-07-10,Bengaluru,BLR,2026-07-10T09:00:00+05:30,morning,,12.9716,77.5946,Friday,false,29.9,21.4,24.3,31.9,23.1,3.3,1.9,12.0,17.2,47.5,257,53,open-meteo-historical-forecast,,,,,false,26.2,63,30,16.8,51,light_drizzle,open-meteo-historical-hourly-backfill
2026-07-10,Bengaluru,BLR,2026-07-10T17:00:00+05:30,late_afternoon,,12.9716,77.5946,Friday,false,29.9,21.4,24.3,31.9,23.1,3.3,1.9,12.0,17.2,47.5,257,53,open-meteo-historical-forecast,,,,,false,26.3,65,100,11.4,51,light_drizzle,open-meteo-historical-hourly-backfill
2026-07-10,Hyderabad,HYD,2026-07-10T09:00:00+05:30,morning,,17.385,78.4867,Friday,false,32.7,24.5,28.8,33.8,26.7,0.0,0.0,0.0,18.1,44.3,274,3,open-meteo-historical-forecast,,,,,false,28.3,59,0,17.4,3,overcast,open-meteo-historical-hourly-backfill
2026-07-10,Hyderabad,HYD,2026-07-10T17:00:00+05:30,late_afternoon,,17.385,78.4867,Friday,false,32.7,24.5,28.8,33.8,26.7,0.0,0.0,0.0,18.1,44.3,274,3,open-meteo-historical-forecast,,,,,false,32.7,42,0,13.5,3,overcast,open-meteo-historical-hourly-backfill
2026-07-10,Chennai,MAA,2026-07-10T09:00:00+05:30,morning,,13.0827,80.2707,Friday,false,33.9,27.3,30.5,38.5,33.0,2.9,1.7,5.0,17.6,36.7,223,95,open-meteo-historical-forecast,,,,,false,32.0,65,7,10.2,3,overcast,open-meteo-historical-hourly-backfill
2026-07-10,Chennai,MAA,2026-07-10T17:00:00+05:30,late_afternoon,,13.0827,80.2707,Friday,false,33.9,27.3,30.5,38.5,33.0,2.9,1.7,5.0,17.6,36.7,223,95,open-meteo-historical-forecast,,,,,false,33.2,54,8,5.2,3,overcast,open-meteo-historical-hourly-backfill
2026-07-10,Kolkata,CCU,2026-07-10T09:00:00+05:30,morning,,22.5726,88.3639,Friday,false,29.8,26.1,27.4,36.5,31.6,41.1,18.6,22.0,15.4,31.0,234,96,open-meteo-historical-forecast,,,,,false,27.7,96,100,9.6,95,thunderstorm,open-meteo-historical-hourly-backfill
2026-07-10,Kolkata,CCU,2026-07-10T17:00:00+05:30,late_afternoon,,22.5726,88.3639,Friday,false,29.8,26.1,27.4,36.5,31.6,41.1,18.6,22.0,15.4,31.0,234,96,open-meteo-historical-forecast,,,,,false,27.1,94,96,11.4,53,moderate_drizzle,open-meteo-historical-hourly-backfill
2026-07-10,Pune,PNQ,2026-07-10T09:00:00+05:30,morning,,18.5204,73.8567,Friday,false,28.9,23.3,25.3,32.3,25.9,0.0,0.0,0.0,19.9,46.4,261,3,open-meteo-historical-forecast,,,,,false,26.6,76,0,18.4,3,overcast,open-meteo-historical-hourly-backfill
2026-07-10,Pune,PNQ,2026-07-10T17:00:00+05:30,late_afternoon,,18.5204,73.8567,Friday,false,28.9,23.3,25.3,32.3,25.9,0.0,0.0,0.0,19.9,46.4,261,3,open-meteo-historical-forecast,,,,,false,26.2,77,2,13.9,3,overcast,open-meteo-historical-hourly-backfill
2026-07-10,Ahmedabad,AMD,2026-07-10T09:00:00+05:30,morning,,23.0225,72.5714,Friday,false,35.7,27.2,31.0,38.8,32.0,0.3,0.0,2.0,16.9,46.4,235,51,open-meteo-historical-forecast,,,,,false,30.0,73,7,14.1,3,overcast,open-meteo-historical-hourly-backfill
2026-07-10,Ahmedabad,AMD,2026-07-10T17:00:00+05:30,late_afternoon,,23.0225,72.5714,Friday,false,35.7,27.2,31.0,38.8,32.0,0.3,0.0,2.0,16.9,46.4,235,51,open-meteo-historical-forecast,,,,,false,34.8,49,0,11.5,3,overcast,open-meteo-historical-hourly-backfill
2026-07-10,Surat,STV,2026-07-10T09:00:00+05:30,morning,,21.1702,72.8311,Friday,false,31.7,27.9,29.3,37.0,32.2,2.7,0.8,8.0,24.2,56.5,231,95,open-meteo-historical-forecast,,,,,false,29.8,77,66,21.5,53,moderate_drizzle,open-meteo-historical-hourly-backfill
2026-07-10,Surat,STV,2026-07-10T17:00:00+05:30,late_afternoon,,21.1702,72.8311,Friday,false,31.7,27.9,29.3,37.0,32.2,2.7,0.8,8.0,24.2,56.5,231,95,open-meteo-historical-forecast,,,,,false,30.2,79,0,22.2,3,overcast,open-meteo-historical-hourly-backfill
2026-07-10,Visakhapatnam,VTZ,2026-07-10T09:00:00+05:30,morning,,17.6868,83.2185,Friday,false,32.9,25.4,29.3,39.8,29.6,6.8,2.8,13.0,17.9,45.0,228,95,open-meteo-historical-forecast,,,,,false,30.1,75,40,16.5,3,overcast,open-meteo-historical-hourly-backfill
2026-07-10,Visakhapatnam,VTZ,2026-07-10T17:00:00+05:30,late_afternoon,,17.6868,83.2185,Friday,false,32.9,25.4,29.3,39.8,29.6,6.8,2.8,13.0,17.9,45.0,228,95,open-meteo-historical-forecast,,,,,false,28.0,95,65,6.6,3,overcast,open-meteo-historical-hourly-backfill
2026-07-10,Jaipur,JAI,2026-07-10T09:00:00+05:30,morning,,26.9124,75.7873,Friday,false,34.1,27.1,30.4,39.6,31.1,0.0,0.0,0.0,15.8,37.8,253,3,open-meteo-historical-forecast,,,,,false,31.1,67,0,15.4,1,mainly_clear,open-meteo-historical-hourly-backfill
2026-07-10,Jaipur,JAI,2026-07-10T17:00:00+05:30,late_afternoon,,26.9124,75.7873,Friday,false,34.1,27.1,30.4,39.6,31.1,0.0,0.0,0.0,15.8,37.8,253,3,open-meteo-historical-forecast,,,,,false,33.1,54,6,13.4,0,clear,open-meteo-historical-hourly-backfill
2026-07-10,Kochi,COK,2026-07-10T09:00:00+05:30,morning,,9.9312,76.2673,Friday,false,28.4,25.2,26.6,35.2,30.2,17.6,7.6,24.0,12.0,32.0,319,80,open-meteo-historical-forecast,,,,,false,27.0,85,96,1.8,51,light_drizzle,open-meteo-historical-hourly-backfill
2026-07-10,Kochi,COK,2026-07-10T17:00:00+05:30,late_afternoon,,9.9312,76.2673,Friday,false,28.4,25.2,26.6,35.2,30.2,17.6,7.6,24.0,12.0,32.0,319,80,open-meteo-historical-forecast,,,,,false,27.5,88,67,8.9,51,light_drizzle,open-meteo-historical-hourly-backfill
2026-07-10,Chandigarh,IXC,2026-07-10T09:00:00+05:30,morning,,30.7333,76.7794,Friday,false,30.1,24.5,26.7,35.2,29.0,24.6,14.1,13.0,9.2,20.5,39,81,open-meteo-historical-forecast,,,,,false,25.2,96,80,4.2,53,moderate_drizzle,open-meteo-historical-hourly-backfill
2026-07-10,Chandigarh,IXC,2026-07-10T17:00:00+05:30,late_afternoon,,30.7333,76.7794,Friday,false,30.1,24.5,26.7,35.2,29.0,24.6,14.1,13.0,9.2,20.5,39,81,open-meteo-historical-forecast,,,,,false,29.0,75,18,3.6,1,mainly_clear,open-meteo-historical-hourly-backfill
2026-07-10,Indore,IDR,2026-07-10T09:00:00+05:30,morning,,22.7196,75.8577,Friday,false,31.0,24.1,27.0,32.7,27.1,0.7,0.3,7.0,22.7,57.2,257,51,open-meteo-historical-forecast,,,,,false,27.2,75,39,21.3,51,light_drizzle,open-meteo-historical-hourly-backfill
2026-07-10,Indore,IDR,2026-07-10T17:00:00+05:30,late_afternoon,,22.7196,75.8577,Friday,false,31.0,24.1,27.0,32.7,27.1,0.7,0.3,7.0,22.7,57.2,257,51,open-meteo-historical-forecast,,,,,false,29.5,62,6,18.0,1,mainly_clear,open-meteo-historical-hourly-backfill
2026-07-10,Lucknow,LKO,2026-07-10T09:00:00+05:30,morning,,26.8467,80.9462,Friday,false,31.5,26.1,28.0,36.8,31.9,24.9,10.5,16.0,13.1,40.3,206,95,open-meteo-historical-forecast,,,,,false,27.5,93,97,7.6,51,light_drizzle,open-meteo-historical-hourly-backfill
2026-07-10,Lucknow,LKO,2026-07-10T17:00:00+05:30,late_afternoon,,26.8467,80.9462,Friday,false,31.5,26.1,28.0,36.8,31.9,24.9,10.5,16.0,13.1,40.3,206,95,open-meteo-historical-forecast,,,,,false,31.5,68,73,9.5,3,overcast,open-meteo-historical-hourly-backfill
2026-07-11,Mumbai,BOM,2026-07-11T09:00:00+05:30,morning,,19.076,72.8777,Saturday,true,29.7,27.2,28.3,34.1,31.8,7.6,1.3,13.0,21.5,52.6,242,95,open-meteo-historical-forecast,,,,,false,28.6,82,91,18.3,3,overcast,open-meteo-historical-hourly-backfill
2026-07-11,Mumbai,BOM,2026-07-11T17:00:00+05:30,late_afternoon,,19.076,72.8777,Saturday,true,29.7,27.2,28.3,34.1,31.8,7.6,1.3,13.0,21.5,52.6,242,95,open-meteo-historical-forecast,,,,,false,28.4,83,96,18.8,95,thunderstorm,open-meteo-historical-hourly-backfill
2026-07-11,Delhi,DEL,2026-07-11T09:00:00+05:30,morning,,28.7041,77.1025,Saturday,true,34.6,26.8,31.1,41.3,33.5,1.7,1.6,3.0,12.8,31.0,270,55,open-meteo-historical-forecast,,,,,false,31.6,68,7,9.7,0,clear,open-meteo-historical-hourly-backfill
2026-07-11,Delhi,DEL,2026-07-11T17:00:00+05:30,late_afternoon,,28.7041,77.1025,Saturday,true,34.6,26.8,31.1,41.3,33.5,1.7,1.6,3.0,12.8,31.0,270,55,open-meteo-historical-forecast,,,,,false,34.5,57,4,5.0,1,mainly_clear,open-meteo-historical-hourly-backfill
2026-07-11,Bengaluru,BLR,2026-07-11T09:00:00+05:30,morning,,12.9716,77.5946,Saturday,true,30.8,20.4,25.3,30.7,22.1,0.0,0.0,0.0,17.7,46.8,275,3,open-meteo-historical-forecast,,,,,false,25.6,62,0,16.4,3,overcast,open-meteo-historical-hourly-backfill
2026-07-11,Bengaluru,BLR,2026-07-11T17:00:00+05:30,late_afternoon,,12.9716,77.5946,Saturday,true,30.8,20.4,25.3,30.7,22.1,0.0,0.0,0.0,17.7,46.8,275,3,open-meteo-historical-forecast,,,,,false,29.9,43,6,17.0,2,partly_cloudy,open-meteo-historical-hourly-backfill
2026-07-11,Hyderabad,HYD,2026-07-11T09:00:00+05:30,morning,,17.385,78.4867,Saturday,true,33.3,25.2,29.4,35.0,27.2,0.8,0.2,1.0,19.2,47.9,278,53,open-meteo-historical-forecast,,,,,false,28.5,59,0,17.1,3,overcast,open-meteo-historical-hourly-backfill
